asset_type,name,project,location,display_name,labels
admissionregistration.k8s.io/MutatingWebhookConfiguration,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/admissionregistration.k8s.io/mutatingwebhookconfigurations/admissionwebhookcontroller.config.common-webhooks.networking.gke.io,projects/192823657524,europe-north2,admissionwebhookcontroller.config.common-webhooks.networking.gke.io,networking.gke.io/common-webhooks=true
dns.googleapis.com/ResponsePolicyRule,//dns.googleapis.com/projects/192823657524/locations/europe-north2-b/responsePolicies/1008352330275772486/rules/gke-8dfce3d7-kube-system-kube-dns-37901977,projects/192823657524,europe-north2-b,gke-8dfce3d7-kube-system-kube-dns-37901977,
dns.googleapis.com/ResponsePolicyRule,//dns.googleapis.com/projects/192823657524/locations/europe-north2-a/responsePolicies/4243329925913326488/rules/gke-8dfce3d7-default-kubernetes-38728481,projects/192823657524,europe-north2-a,gke-8dfce3d7-default-kubernetes-38728481,
admissionregistration.k8s.io/MutatingWebhookConfiguration,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/admissionregistration.k8s.io/mutatingwebhookconfigurations/neg-annotation.config.common-webhooks.networking.gke.io,projects/192823657524,europe-north2,neg-annotation.config.common-webhooks.networking.gke.io,networking.gke.io/common-webhooks=true
dns.googleapis.com/ResponsePolicyRule,//dns.googleapis.com/projects/192823657524/locations/europe-north2-c/responsePolicies/7169102759307756539/rules/gke-8dfce3d7-default-kubernetes-38728481,projects/192823657524,europe-north2-c,gke-8dfce3d7-default-kubernetes-38728481,
dns.googleapis.com/ResponsePolicyRule,//dns.googleapis.com/projects/192823657524/locations/europe-north2-b/responsePolicies/1008352330275772486/rules/gke-8dfce3d7-default-kubernetes-38728481,projects/192823657524,europe-north2-b,gke-8dfce3d7-default-kubernetes-38728481,
admissionregistration.k8s.io/ValidatingWebhookConfiguration,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/admissionregistration.k8s.io/validatingwebhookconfigurations/warden-validating.config.common-webhooks.networking.gke.io,projects/192823657524,europe-north2,warden-validating.config.common-webhooks.networking.gke.io,networking.gke.io/common-webhooks=true
dns.googleapis.com/ResponsePolicyRule,//dns.googleapis.com/projects/192823657524/locations/europe-north2-c/responsePolicies/7169102759307756539/rules/gke-8dfce3d7-kube-system-kube-dns-37901977,projects/192823657524,europe-north2-c,gke-8dfce3d7-kube-system-kube-dns-37901977,
admissionregistration.k8s.io/MutatingWebhookConfiguration,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/admissionregistration.k8s.io/mutatingwebhookconfigurations/warden-mutating.config.common-webhooks.networking.gke.io,projects/192823657524,europe-north2,warden-mutating.config.common-webhooks.networking.gke.io,networking.gke.io/common-webhooks=true
admissionregistration.k8s.io/MutatingWebhookConfiguration,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/admissionregistration.k8s.io/mutatingwebhookconfigurations/sasecret-redacter.config.common-webhooks.networking.gke.io,projects/192823657524,europe-north2,sasecret-redacter.config.common-webhooks.networking.gke.io,networking.gke.io/common-webhooks=true
admissionregistration.k8s.io/ValidatingWebhookConfiguration,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/admissionregistration.k8s.io/validatingwebhookconfigurations/nodelimit.config.common-webhooks.networking.gke.io,projects/192823657524,europe-north2,nodelimit.config.common-webhooks.networking.gke.io,networking.gke.io/common-webhooks=true
storage.k8s.io/StorageClass,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/storage.k8s.io/storageclasses/standard-rwo-regional,projects/192823657524,europe-north2,standard-rwo-regional,addonmanager.kubernetes.io/mode=EnsureExists
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-common-webhooks,projects/192823657524,europe-north2,system:gke-common-webhooks,addonmanager.kubernetes.io/mode=Reconcile
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-common-webhooks,projects/192823657524,europe-north2,system:gke-common-webhooks,addonmanager.kubernetes.io/mode=Reconcile
apps.k8s.io/DaemonSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/daemonsets/gcsfusecsi-node,projects/192823657524,europe-north2,gcsfusecsi-node,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=gcs-fuse-csi-driver
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/gcs-fuse-csi-publisher-role,projects/192823657524,europe-north2,gcs-fuse-csi-publisher-role,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=gcs-fuse-csi-driver
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/gcsfusecsi-node-sa,projects/192823657524,europe-north2,gcsfusecsi-node-sa,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=gcs-fuse-csi-driver
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/gce:podsecuritypolicy:gcsfusecsi-node-sa,projects/192823657524,europe-north2,gce:podsecuritypolicy:gcsfusecsi-node-sa,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=gcs-fuse-csi-driver
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/cloud-provider,projects/192823657524,europe-north2,cloud-provider,
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gcp-controller-manager,projects/192823657524,europe-north2,system:gcp-controller-manager,addonmanager.kubernetes.io/mode=Reconcile
admissionregistration.k8s.io/ValidatingWebhookConfiguration,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/admissionregistration.k8s.io/validatingwebhookconfigurations/gateway-api-alpha-readonly.networking.gke.io,projects/192823657524,europe-north2,gateway-api-alpha-readonly.networking.gke.io,addonmanager.kubernetes.io/mode=Reconcile
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/system:gcp-controller-manager,projects/192823657524,europe-north2,system:gcp-controller-manager,addonmanager.kubernetes.io/mode=Reconcile
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/service-controller,projects/192823657524,europe-north2,service-controller,
apps.k8s.io/DaemonSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/daemonsets/fluentbit-gke-small,projects/192823657524,europe-north2,fluentbit-gke-small,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=fluentbit-gke;kubernetes.io/cluster-service=true;nodeType=small
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/gke-managed-cim/serviceaccounts/default,projects/192823657524,europe-north2,default,
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/gke-managed-filestorecsi/serviceaccounts/default,projects/192823657524,europe-north2,default,
apps.k8s.io/ReplicaSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/replicasets/event-exporter-gke-7f9c7b4d76,projects/192823657524,europe-north2,event-exporter-gke-7f9c7b4d76,k8s-app=event-exporter;pod-template-hash=7f9c7b4d76;version=v0.4.0
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/default/serviceaccounts/default,projects/192823657524,europe-north2,default,
apps.k8s.io/ReplicaSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/replicasets/kube-dns-9d9575f9,projects/192823657524,europe-north2,kube-dns-9d9575f9,k8s-app=kube-dns;pod-template-hash=9d9575f9
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-public/serviceaccounts/default,projects/192823657524,europe-north2,default,
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/default,projects/192823657524,europe-north2,default,
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-node-lease/serviceaccounts/default,projects/192823657524,europe-north2,default,
apps.k8s.io/DaemonSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/daemonsets/fluentbit-gke-big,projects/192823657524,europe-north2,fluentbit-gke-big,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=fluentbit-gke;kubernetes.io/cluster-service=true;nodeType=big
apps.k8s.io/ReplicaSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/replicasets/filestore-lock-release-controller-575466cbbc,projects/192823657524,europe-north2,filestore-lock-release-controller-575466cbbc,component=filestorecsi;k8s-app=filestore-lock-release-controller;pod-template-hash=575466cbbc
rbac.authorization.k8s.io/ClusterRole,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterroles/fluentbit-gke-pod-label-reader,projects/192823657524,europe-north2,fluentbit-gke-pod-label-reader,addonmanager.kubernetes.io/mode=Reconcile
rbac.authorization.k8s.io/ClusterRoleBinding,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/rbac.authorization.k8s.io/clusterrolebindings/fluentbit-gke-pod-label-reader,projects/192823657524,europe-north2,fluentbit-gke-pod-label-reader,addonmanager.kubernetes.io/mode=Reconcile
k8s.io/Endpoints,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/endpoints/kube-dns,projects/192823657524,europe-north2,kube-dns,addonmanager.kubernetes.io/mode=Reconcile;endpoints.kubernetes.io/managed-by=endpoint-controller;k8s-app=kube-dns;kubernetes.io/cluster-service=true;kubernetes.io/name=KubeDNS
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/fluentbit-gke,projects/192823657524,europe-north2,fluentbit-gke,addonmanager.kubernetes.io/mode=Reconcile;kubernetes.io/cluster-service=true
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/ephemeral-volume-controller,projects/192823657524,europe-north2,ephemeral-volume-controller,
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/endpoint-controller,projects/192823657524,europe-north2,endpoint-controller,
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/cronjob-controller,projects/192823657524,europe-north2,cronjob-controller,
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/ttl-after-finished-controller,projects/192823657524,europe-north2,ttl-after-finished-controller,
apps.k8s.io/Deployment,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/deployments/filestore-lock-release-controller,projects/192823657524,europe-north2,filestore-lock-release-controller,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=filestorecsi-lock-release-controller
apps.k8s.io/DaemonSet,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/apps/daemonsets/filestore-node,projects/192823657524,europe-north2,filestore-node,addonmanager.kubernetes.io/mode=Reconcile;k8s-app=gcp-filestore-csi-driver
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/statefulset-controller,projects/192823657524,europe-north2,statefulset-controller,
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/attachdetach-controller,projects/192823657524,europe-north2,attachdetach-controller,
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/service-cidrs-controller,projects/192823657524,europe-north2,service-cidrs-controller,
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/namespace-controller,projects/192823657524,europe-north2,namespace-controller,
admissionregistration.k8s.io/MutatingWebhookConfiguration,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/admissionregistration.k8s.io/mutatingwebhookconfigurations/filestorecsi-mutation-webhook.storage.k8s.io,projects/192823657524,europe-north2,filestorecsi-mutation-webhook.storage.k8s.io,addonmanager.kubernetes.io/mode=Reconcile
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/pod-garbage-collector,projects/192823657524,europe-north2,pod-garbage-collector,
k8s.io/ServiceAccount,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/namespaces/kube-system/serviceaccounts/service-account-controller,projects/192823657524,europe-north2,service-account-controller,
storage.k8s.io/StorageClass,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/k8s/storage.k8s.io/storageclasses/zonal-rwx,projects/192823657524,europe-north2,zonal-rwx,addonmanager.kubernetes.io/mode=EnsureExists;k8s-app=gcp-filestore-csi-driver
